id,area,service_group,service_or_check,harmonization_disposition,pitch_202x_row_resolution,pitch_202x_owner_doc,pitch_202x_group_owner,pitch_202x_evidence_packet,pitch_202x_primary_command,pitch_202x_scope_note
HLA2025-OMT-SU-101,SOM/FOM service-usage requirements,Time management,8.2 Enable Time Regulation,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-102,SOM/FOM service-usage requirements,Time management,8.3 Time Regulation Enabled †,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-103,SOM/FOM service-usage requirements,Time management,8.4 Disable Time Regulation,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-104,SOM/FOM service-usage requirements,Time management,8.5 Enable Time Constrained,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-105,SOM/FOM service-usage requirements,Time management,8.6 Time Constrained Enabled †,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-106,SOM/FOM service-usage requirements,Time management,8.7 Disable Time Constrained,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-107,SOM/FOM service-usage requirements,Time management,8.8 Time Advance Request,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-108,SOM/FOM service-usage requirements,Time management,8.9 Time Advance Request Available,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-109,SOM/FOM service-usage requirements,Time management,8.10 Next Message Request,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-110,SOM/FOM service-usage requirements,Time management,8.11 Next Message Request Available,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-111,SOM/FOM service-usage requirements,Time management,8.12 Flush Queue Request,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-112,SOM/FOM service-usage requirements,Time management,8.13 Flush Queue Grant †,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-113,SOM/FOM service-usage requirements,Time management,8.14 Time Advance Grant †,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-114,SOM/FOM service-usage requirements,Time management,8.15 Enable Asynchronous Delivery,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-115,SOM/FOM service-usage requirements,Time management,8.16 Disable Asynchronous Delivery,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-116,SOM/FOM service-usage requirements,Time management,8.17 Query GALT,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-117,SOM/FOM service-usage requirements,Time management,8.18 Query Logical Time,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-118,SOM/FOM service-usage requirements,Time management,8.19 Query LITS,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-119,SOM/FOM service-usage requirements,Time management,8.20 Modify Lookahead,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-120,SOM/FOM service-usage requirements,Time management,8.21 Query Lookahead,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-121,SOM/FOM service-usage requirements,Time management,8.22 Retract,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-122,SOM/FOM service-usage requirements,Time management,8.23 Request Retraction †,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-123,SOM/FOM service-usage requirements,Time management,8.24 Change Attribute Order Type,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-124,SOM/FOM service-usage requirements,Time management,8.25 Change Default Attribute Order Type,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-125,SOM/FOM service-usage requirements,Time management,8.26 Change Interaction Order Type,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-126,SOM/FOM service-usage requirements,Data distribution management,9.2 Create Region,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-127,SOM/FOM service-usage requirements,Data distribution management,9.3 Commit Region Modifications,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-128,SOM/FOM service-usage requirements,Data distribution management,9.4 Delete Region,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-129,SOM/FOM service-usage requirements,Data distribution management,9.5 Register Object Instance With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-130,SOM/FOM service-usage requirements,Data distribution management,9.6 Associate Regions For Updates,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-131,SOM/FOM service-usage requirements,Data distribution management,9.7 Unassociate Regions For Updates,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-132,SOM/FOM service-usage requirements,Data distribution management,9.8 Subscribe Object Class Attributes With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-133,SOM/FOM service-usage requirements,Data distribution management,9.9 Unsubscribe Object Class Attributes With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-134,SOM/FOM service-usage requirements,Data distribution management,9.10 Subscribe Interaction Class With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-135,SOM/FOM service-usage requirements,Data distribution management,9.11 Unsubscribe Interaction Class With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-136,SOM/FOM service-usage requirements,Data distribution management,9.12 Send Interaction With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-137,SOM/FOM service-usage requirements,Data distribution management,9.13 Request Attribute Value Update With Regions,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-138,SOM/FOM service-usage requirements,Support services,10.2 Get Federate Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-139,SOM/FOM service-usage requirements,Support services,10.3 Get Federate Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-140,SOM/FOM service-usage requirements,Support services,10.4 Get Object Class Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-141,SOM/FOM service-usage requirements,Support services,10.5 Get Object Class Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-142,SOM/FOM service-usage requirements,Support services,10.6 Get Known Object Class Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-143,SOM/FOM service-usage requirements,Support services,10.7 Get Object Instance Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-144,SOM/FOM service-usage requirements,Support services,10.8 Get Object Instance Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-145,SOM/FOM service-usage requirements,Support services,10.9 Get Attribute Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-146,SOM/FOM service-usage requirements,Support services,10.10 Get Attribute Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-147,SOM/FOM service-usage requirements,Support services,10.11 Get Update Rate Value,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-148,SOM/FOM service-usage requirements,Support services,10.12 Get Update Rate Value For Attribute,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-149,SOM/FOM service-usage requirements,Support services,10.13 Get Interaction Class Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-150,SOM/FOM service-usage requirements,Support services,10.14 Get Interaction Class Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-151,SOM/FOM service-usage requirements,Support services,10.15 Get Parameter Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-152,SOM/FOM service-usage requirements,Support services,10.16 Get Parameter Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-153,SOM/FOM service-usage requirements,Support services,10.17 Get Order Type,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-154,SOM/FOM service-usage requirements,Support services,10.18 Get Order Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-155,SOM/FOM service-usage requirements,Support services,10.19 Get Transportation Type Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-156,SOM/FOM service-usage requirements,Support services,10.20 Get Transportation Type Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-157,SOM/FOM service-usage requirements,Support services,10.21 Get Available Dimensions For Object Class,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-158,SOM/FOM service-usage requirements,Support services,10.22 Get Available Dimensions For Interaction Class,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-159,SOM/FOM service-usage requirements,Support services,10.23 Get Dimension Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-160,SOM/FOM service-usage requirements,Support services,10.24 Get Dimension Name,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-161,SOM/FOM service-usage requirements,Support services,10.25 Get Dimension Upper Bound,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-162,SOM/FOM service-usage requirements,Support services,10.26 Get Dimension Handle Set,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-163,SOM/FOM service-usage requirements,Support services,10.27 Get Range Bounds,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-164,SOM/FOM service-usage requirements,Support services,10.28 Set Range Bounds,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-165,SOM/FOM service-usage requirements,Support services,10.29 Normalize  Group,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-166,SOM/FOM service-usage requirements,Support services,10.30 Normalize Federate Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-167,SOM/FOM service-usage requirements,Support services,10.31 Normalize Object Class Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-168,SOM/FOM service-usage requirements,Support services,10.32 Normalize Interaction Class Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-169,SOM/FOM service-usage requirements,Support services,10.33 Normalize Object Instance Handle,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-170,SOM/FOM service-usage requirements,Support services,10.34 Get Object Class Relevance Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-171,SOM/FOM service-usage requirements,Support services,10.35 Set Object Class Relevance Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
