requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_14-SVC-001,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,RTI/federate interface shall provide Synchronization Point Achieved service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.synchronization_point_achieved,API conformance + integration test,TEST-FM-4_14-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_14-001,4.14 service heading and overview,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-ARG-001,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall accept and validate supplied argument: Synchronization point label.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_14-001,4.14.1 Supplied arguments,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-ARG-002,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall accept and validate supplied argument: Optional synchronization-success indicator.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_14-001,4.14.1 Supplied arguments,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-PRE-001,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_14-001,4.14.3 Preconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-PRE-002,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_14-001,4.14.3 Preconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-PRE-003,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_14-001,4.14.3 Preconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-PRE-004,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall enforce this precondition before successful completion: The synchronization point has been announced at this federate.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_14-001,4.14.3 Preconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-PRE-005,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-PRE-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_14-001,4.14.3 Preconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-PRE-006,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-PRE-006,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_14-001,4.14.3 Preconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EFF-001,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,"On successful Synchronization Point Achieved service, the RTI shall establish this postcondition: The joined federate is noted as having reached the specified synchronization point.",shall,rti.federation_management.synchronization_point_achieved,state-machine integration test,TEST-FM-4_14-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_14-001,4.14.4 Postconditions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EXC-001,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall report the defined exception/failure condition when applicable: The synchronization point label is not announced.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_14-001,4.14.5 Exceptions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EXC-002,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall report the defined exception/failure condition when applicable: Federate save in progress.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-EXC-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_14-001,4.14.5 Exceptions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EXC-003,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall report the defined exception/failure condition when applicable: Federate restore in progress.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-EXC-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_14-001,4.14.5 Exceptions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EXC-004,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-EXC-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_14-001,4.14.5 Exceptions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EXC-005,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-EXC-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_14-001,4.14.5 Exceptions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-EXC-006,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Synchronization Point Achieved service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.synchronization_point_achieved,unit + negative-path conformance test,TEST-FM-4_14-EXC-006,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_14-001,4.14.5 Exceptions,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_14-MOM-001,IEEE 1516.1-2010 (2010 edition),4.14,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,The RTI shall update or make auditable the MOM-visible federation-management state associated with Synchronization Point Achieved.,shall,rti.federation_management.synchronization_point_achieved,MOM observer integration test,TEST-FM-4_14-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_14-001,4.14 MOM observability hook,Synchronization Point Achieved,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-SVC-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,RTI/federate interface shall provide Federation Synchronized  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.federation_synchronized,API conformance + integration test,TEST-FM-4_15-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_15-001,4.15 service heading and overview,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-CB-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,The FederateAmbassador shall expose a callback handler for Federation Synchronized and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.federation_synchronized,callback integration test,TEST-FM-4_15-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_15-001,4.15 RTI-initiated service,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-ARG-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall accept and validate supplied argument: Synchronization point label.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_15-001,4.15.1 Supplied arguments,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-ARG-002,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall accept and validate supplied argument: Set of joined federate designators.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_15-001,4.15.1 Supplied arguments,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-002,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-003,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: The synchronization point has been registered.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-004,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: The synchronization point has been announced at this federate.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-005,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: All joined federates in the synchronization set have invoked the Synchronization Point Achieved service using the specified label.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-006,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-006,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-PRE-007,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-PRE-007,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_15-001,4.15.3 Preconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-EFF-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,"On successful Federation Synchronized  service, the RTI shall establish this postcondition: The joined federate is informed that all joined federates in the synchronization set, including it if appropriate, have invoked the Synchronization Point Achieved service using the specified label.",shall,rti.callbacks.federation_management.federation_synchronized,state-machine integration test,TEST-FM-4_15-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_15-001,4.15.4 Postconditions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-EXC-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Federation Synchronized  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.federation_synchronized,unit + negative-path conformance test,TEST-FM-4_15-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_15-001,4.15.5 Exceptions,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_15-MOM-001,IEEE 1516.1-2010 (2010 edition),4.15,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,The RTI shall update or make auditable the MOM-visible federation-management state associated with Federation Synchronized.,shall,rti.callbacks.federation_management.federation_synchronized,MOM observer integration test,TEST-FM-4_15-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_15-001,4.15 MOM observability hook,Federation Synchronized,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-SVC-001,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,RTI/federate interface shall provide Request Federation Save service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.request_federation_save,API conformance + integration test,TEST-FM-4_16-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_16-001,4.16 service heading and overview,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-ARG-001,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall accept and validate supplied argument: Federation save label.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_16-001,4.16.1 Supplied arguments,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-ARG-002,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall accept and validate supplied argument: Optional timestamp.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_16-001,4.16.1 Supplied arguments,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-PRE-001,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_16-001,4.16.3 Preconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-PRE-002,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_16-001,4.16.3 Preconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-PRE-003,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_16-001,4.16.3 Preconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-PRE-004,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,"Request Federation Save service shall enforce this precondition before successful completion: If an optional timestamp is supplied, either 1) The joined federate is time-regulating, and the timestamp is a valid timestamp for the joined federate to send in a TSO message, or 2) GALT is defined for the joined federate, and the timestamp is greater than the joined federate’s GALT value.",shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_16-001,4.16.3 Preconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-PRE-005,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-PRE-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_16-001,4.16.3 Preconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-PRE-006,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,"Request Federation Save service shall enforce this precondition before successful completion: Federate restore not in progress. In other words, the federate’s GALT will always be greater than the timestamp of the scheduled save.",shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-PRE-006,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_16-001,4.16.3 Preconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EFF-001,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,"On successful Request Federation Save service, the RTI shall establish this postcondition: A federation save has been requested.",shall,rti.federation_management.request_federation_save,state-machine integration test,TEST-FM-4_16-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_16-001,4.16.4 Postconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EFF-002,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,"On successful Request Federation Save service, the RTI shall establish this postcondition: All previous requested saves are canceled.",shall,rti.federation_management.request_federation_save,state-machine integration test,TEST-FM-4_16-EFF-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_16-001,4.16.4 Postconditions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
