requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-DM-5_5-MOM-002,IEEE 1516.1-2010,5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-INTERACTION-CLASS,MOM publication reports shall reflect the resulting interaction unpublication state after successful invocation.,derived,rti.declaration_management.publications,MOM observer integration test,TEST-HLA1516.1-DM-5_5-MOM-002,planned,P1,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.5.,MOM,,Clause 11 publication reporting cross-check,Unpublish Interaction Class,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall provide the Subscribe Object Class Attributes service.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 heading,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-002,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Subscription shall specify an object class for object instance discovery notifications.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 1,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-003,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Subscription shall specify class attributes whose corresponding instance attributes may be reflected.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 1,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-004,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The subscribed attribute set shall be a subset of the available attributes of the specified object class.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 1,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-005,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,A joined federate shall discover an object instance only as a class to which it is subscribed.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 2,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-006,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Multiple subscriptions in an object class inheritance tree shall produce at most one discovery for a relevant object instance registration.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 3,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-007,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The discovered class shall be the registered class when the registered class is subscribed.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 4,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-008,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"If the registered class is not subscribed, the discovered class shall be the closest subscribed superclass of the registered class.",shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-008,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 4,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-009,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Each invocation shall add to prior subscriptions for the same object class.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-009,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 5,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-010,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Invoking the service with an empty attribute set shall add no subscriptions.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-010,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 paragraph 5,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-011,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"Each subscribed class attribute shall be active or passive, but not both, at a given object class.",shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-011,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 active/passive paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-012,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The passive/active indicator supplied with the invocation shall set the active/passive nature of each specified class attribute subscription.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-012,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 active/passive paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-013,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Invoking the service with an empty attribute set shall not change active/passive state of existing subscriptions.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-013,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 active/passive paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-014,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,A later subscription may change the active/passive state of previous subscriptions for the same object class.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-014,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 active/passive paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-015,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,A passive subscription shall not cause Start Registration For Object Class to be invoked at other joined federates.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-015,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 passive bullet (a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-016,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Replacing an active subscription with a passive subscription may cause Stop Registration For Object Class to be invoked at other joined federates.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-016,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 passive bullet (b),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-017,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,An active subscription may cause Start Registration For Object Class to be invoked at one or more other joined federates.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-017,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 active paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-018,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"If an update rate designator is supplied, subscribed attributes shall use the corresponding update rate.",shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-018,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 update rate paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-SVC-019,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"If no update rate designator is supplied, subscribed attributes shall use the default update rate.",shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_6-SVC-019,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,SVC,,5.6 update rate paragraph,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-ARG-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall accept an object class designator.,shall,rti.declaration_management.subscriptions,API signature test + binding review,TEST-HLA1516.1-DM-5_6-ARG-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,ARG,,5.6.1(a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-ARG-002,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall accept a set of attribute designators.,shall,rti.declaration_management.subscriptions,API signature test + binding review,TEST-HLA1516.1-DM-5_6-ARG-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,ARG,,5.6.1(b),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-ARG-003,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall accept an optional passive subscription indicator.,shall,rti.declaration_management.subscriptions,API signature test + binding review,TEST-HLA1516.1-DM-5_6-ARG-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,ARG,,5.6.1(c),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-ARG-004,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall accept an optional update rate designator.,shall,rti.declaration_management.subscriptions,API signature test + binding review,TEST-HLA1516.1-DM-5_6-ARG-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,ARG,,5.6.1(d),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-RET-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall return no arguments.,shall,rti.declaration_management.subscriptions,API signature test + binding review,TEST-HLA1516.1-DM-5_6-RET-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,RET,,5.6.2(a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The invoking federate shall be connected to the RTI.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-002,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The federation execution shall exist.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(b),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-003,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The invoking federate shall be joined to the federation execution.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(c),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-004,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The specified object class shall be defined in the FDD.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(d),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-005,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The specified class attributes shall be available attributes of the specified object class.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(e),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-006,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Federate save shall not be in progress.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(f),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-PRE-007,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Federate restore shall not be in progress.,shall,rti.declaration_management.subscriptions,negative precondition test,TEST-HLA1516.1-DM-5_6-PRE-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,PRE,,5.6.3(g),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EFF-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall record the joined federate's requested object-class-attribute subscription.,shall,rti.declaration_management.subscriptions,unit + integration state-transition test,TEST-HLA1516.1-DM-5_6-EFF-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EFF,,5.6.4(a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when specified attributes are unavailable for the specified object class.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-002,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the object class is undefined in the FDD.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(b),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-003,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the update rate designator is invalid.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(c),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-004,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when federate save is in progress.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(d),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-005,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when federate restore is in progress.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(e),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-006,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the federate is not a federation execution member.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(f),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-007,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the federate is not connected.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(g),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-EXC-008,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall surface RTI internal errors for this service.,shall,rti.declaration_management.subscriptions,negative exception test,TEST-HLA1516.1-DM-5_6-EXC-008,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,EXC,,5.6.5(h),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-REF-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The requirement set shall trace to the class-attribute state chart.,derived,rti.declaration_management.subscriptions,traceability review,TEST-HLA1516.1-DM-5_6-REF-001,planned,P2,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,REF,,5.6.6(a),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-REF-002,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The requirement set shall trace to the HLAprivilegeToDeleteObject state chart.,derived,rti.declaration_management.subscriptions,traceability review,TEST-HLA1516.1-DM-5_6-REF-002,planned,P2,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,REF,,5.6.6(b),Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-MOM-001,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"When service reporting is enabled, this invocation shall be observable through MOM service-invocation reporting.",derived,rti.declaration_management.subscriptions,MOM observer integration test,TEST-HLA1516.1-DM-5_6-MOM-001,planned,P1,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,MOM,,Clause 11 service reporting cross-check,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_6-MOM-002,IEEE 1516.1-2010,5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,MOM subscription reports shall reflect the resulting subscription state after successful invocation.,derived,rti.declaration_management.subscriptions,MOM observer integration test,TEST-HLA1516.1-DM-5_6-MOM-002,planned,P1,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.6.,MOM,,Clause 11 subscription reporting cross-check,Subscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-001,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The RTI shall provide the Unsubscribe Object Class Attributes service.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 heading,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-002,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall support unsubscribing a whole object class.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 paragraph 1,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-003,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,The service shall support unsubscribing specific class attributes.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 paragraph 1,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-004,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"When an optional attribute set is supplied, only those class attributes shall be unsubscribed.",shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 paragraph 2,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-005,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,"When no optional attribute set is supplied, all subscribed class attributes of the specified class shall be unsubscribed.",shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 paragraph 2,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-006,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,Invoking the service with an empty attribute set shall remove no subscriptions.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 paragraph 2,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_7-SVC-007,IEEE 1516.1-2010,5.7,Federate Interface Specification,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES,All in-scope instance attributes whose corresponding class attributes are unsubscribed shall go out of scope.,shall,rti.declaration_management.subscriptions,review + integration test,TEST-HLA1516.1-DM-5_7-SVC-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.7.,SVC,,5.7 paragraph 3,Unsubscribe Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
