packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-CPP-12_12-LOGICALTIMEINTERVAL-221,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `LogicalTimeInterval` in `LogicalTime.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_api_detailed_reconciliation.py::test_selected_cpp_catalog_rows_are_declared_in_the_official_2010_cpp_api_headers,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Direct static header-validation evidence proves the official 2010 C++ API declares LogicalTimeInterval in LogicalTime.h as part of the carried standard binding surface.
HLA1516.1-CPP-12_12-LOGICALTIMEINTERVAL-224,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `LogicalTimeInterval` in `LogicalTimeFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-LOGICALTIMEINTERVAL-232,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `LogicalTimeInterval` in `LogicalTimeInterval.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-NULLFEDERATEAMBASSADOR-233,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `NullFederateAmbassador` in `NullFederateAmbassador.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_api_detailed_reconciliation.py::test_selected_cpp_catalog_rows_are_declared_in_the_official_2010_cpp_api_headers,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Direct static header-validation evidence proves the official 2010 C++ API declares NullFederateAmbassador in NullFederateAmbassador.h as part of the carried standard binding surface.
HLA1516.1-CPP-12_12-PROVIDES-246,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `provides` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-RANGEBOUNDS-238,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `RangeBounds` in `RangeBounds.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-RTIAMBASSADOR-234,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `RTIambassador` in `RTIambassadorFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_api_detailed_reconciliation.py::test_selected_cpp_catalog_rows_are_declared_in_the_official_2010_cpp_api_headers,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Direct static header-validation evidence proves the official 2010 C++ API declares RTIambassador in RTIambassadorFactory.h as part of the carried standard binding surface.
HLA1516.1-CPP-12_12-RTIAMBASSADORFACTORY-237,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `RTIambassadorFactory` in `RTIambassadorFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_api_detailed_reconciliation.py::test_selected_cpp_catalog_rows_are_declared_in_the_official_2010_cpp_api_headers,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Direct static header-validation evidence proves the official 2010 C++ API declares RTIambassadorFactory in RTIambassadorFactory.h as part of the carried standard binding surface.
HLA1516.1-CPP-12_12-RTI_EXPORT_FEDTIME-230,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `RTI_EXPORT_FEDTIME` in `LogicalTimeFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-SUPPLEMENTALRECEIVEINFO-243,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `SupplementalReceiveInfo` in `Typedefs.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-SUPPLEMENTALREFLECTINFO-242,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `SupplementalReflectInfo` in `Typedefs.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-SUPPLEMENTALREMOVEINFO-244,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `SupplementalRemoveInfo` in `Typedefs.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-T-226,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `T` in `LogicalTimeFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-T-235,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `T` in `RTIambassadorFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-THAT-219,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `that` in `Handle.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-THAT-250,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `that` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-TO-245,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `to` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-TYPEDEF-248,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `typedef` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-USED-253,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `used` in `BasicDataElements.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-USING-239,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `using` in `SpecificConfig.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-225,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `LogicalTimeFactory.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-249,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-256,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `BasicDataElements.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-257,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `DataElement.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-260,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `HLAfixedArray.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-263,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `HLAfixedRecord.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-266,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `HLAopaqueData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-269,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `HLAvariableArray.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATA-272,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthData` in `HLAvariantRecord.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATAFRIEND-251,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthDataFriend` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-CPP-12_12-VARIABLELENGTHDATAIMPLEMENTATION-247,,IEEE 1516.1-2010,12.12,API-CPP,CPP_CLASS,The C++ API binding shall declare `VariableLengthDataImplementation` in `VariableLengthData.h` as part of the standard C++ API surface.,C++ header static validation,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api/cpp,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported C++ catalog evidence is preserved, but this header-level C++ token row remains intentionally partial until it has its own curated witness."
HLA1516.1-API_WSDL-013,HLA1516.1-FM-001;HLA1516.1-DM-001;HLA1516.1-OM-001;HLA1516.1-OWN-001;HLA1516.1-TM-001;HLA1516.1-DDM-001;HLA1516.1-SUP-001;HLA1516.1-MOM-001,IEEE 1516.1-2010,12.13,API-WSDL,CLAUSE12_13_DETAIL,"The Web Services API binding shall expose the standard WSDL operations, request messages, response messages, and schema types.",WSDL validation tests,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but the broader Web Services binding claim remains intentionally partial without a live runtime surface."
HLA1516.1-WSDL-OP-001,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `connect` with request `wshlae:connectRequest` and response `wshlae:connectResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-002,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `disconnect` with request `wshlae:disconnectRequest` and response `wshlae:disconnectResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-003,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `createFederationExecution` with request `wshlae:createFederationExecutionRequest` and response `wshlae:createFederationExecutionResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-004,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `destroyFederationExecution` with request `wshlae:destroyFederationExecutionRequest` and response `wshlae:destroyFederationExecutionResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-005,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `listFederationExecutions` with request `wshlae:listFederationExecutionsRequest` and response `wshlae:listFederationExecutionsResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-006,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `joinFederationExecution` with request `wshlae:joinFederationExecutionRequest` and response `wshlae:joinFederationExecutionResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-007,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `resignFederationExecution` with request `wshlae:resignFederationExecutionRequest` and response `wshlae:resignFederationExecutionResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-008,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `registerFederationSynchronizationPoint` with request `wshlae:registerFederationSynchronizationPointRequest` and response `wshlae:registerFederationSynchronizationPointResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-009,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `synchronizationPointAchieved` with request `wshlae:synchronizationPointAchievedRequest` and response `wshlae:synchronizationPointAchievedResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-010,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `requestFederationSave` with request `wshlae:requestFederationSaveRequest` and response `wshlae:requestFederationSaveResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-011,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `federateSaveBegun` with request `wshlae:federateSaveBegunRequest` and response `wshlae:federateSaveBegunResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-012,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `federateSaveComplete` with request `wshlae:federateSaveCompleteRequest` and response `wshlae:federateSaveCompleteResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-013,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `federateSaveNotComplete` with request `wshlae:federateSaveNotCompleteRequest` and response `wshlae:federateSaveNotCompleteResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-014,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `abortFederationSave` with request `wshlae:abortFederationSaveRequest` and response `wshlae:abortFederationSaveResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-015,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `queryFederationSaveStatus` with request `wshlae:queryFederationSaveStatusRequest` and response `wshlae:queryFederationSaveStatusResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-016,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `requestFederationRestore` with request `wshlae:requestFederationRestoreRequest` and response `wshlae:requestFederationRestoreResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-017,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `federateRestoreComplete` with request `wshlae:federateRestoreCompleteRequest` and response `wshlae:federateRestoreCompleteResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-018,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `federateRestoreNotComplete` with request `wshlae:federateRestoreNotCompleteRequest` and response `wshlae:federateRestoreNotCompleteResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
HLA1516.1-WSDL-OP-019,,IEEE 1516.1-2010,12.13,API-WSDL-OPERATIONS,WSDL_OP,Web Services API binding shall expose WSDL operation `abortFederationRestore` with request `wshlae:abortFederationRestoreRequest` and response `wshlae:abortFederationRestoreResponse`.,WSDL static validation + service binding test,tests/verification/test_imported_hla_packet_v1_0.py::test_imported_packet_extended_catalog_families_match_expected_shape,partial,api.wsdl.operations,hla_1516_requirements_master_v1_0.csv,"Canonical residual disposition: imported WSDL catalog evidence is preserved, but this operation-level Web Services binding row remains intentionally partial until a live WSDL-backed runtime witness exists."
