requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-TM-8_19-MODIFYLOOKAHEAD-TEST-001,IEEE 1516.1-2010 (2010 edition),8.19,Federate Interface Specification,CAP-TM,TM-MODIFY_LOOKAHEAD,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `modifyLookahead`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-TM-8_19-MODIFYLOOKAHEAD-TEST-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-TM-8_19-MODIFYLOOKAHEAD-SVC-001,Clause 8.19; test coverage seed,modifyLookahead,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-8_20-QUERYLOOKAHEAD-081,IEEE 1516.1-2010 (2010 edition),8.20,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::queryLookahead` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-8_20-QUERYLOOKAHEAD-081,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void queryLookahead (LogicalTimeInterval & interval) throw ( TimeRegulationIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=TimeRegulationIsNotEnabled; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",queryLookahead,binding/API,static/api,No,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-ARG-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,The implementation shall accept and validate `queryLookahead` overload 1 arguments: no explicit service arguments.,shall,rti/time_management,argument validation tests,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-ARG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Arguments: ,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-EFF-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,The RTI shall return the requested time-management value without changing logical-time state.,shall,rti/time_management,state-transition integration tests,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-EFF-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Clause 8.20; service=Query Lookahead; effect family,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-EXC-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,"The RTI shall raise the standard exceptions exposed by `queryLookahead` when the corresponding error conditions occur: TimeRegulationIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/time_management,exception matrix tests,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-EXC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Clause 8.20; Java throws=TimeRegulationIsNotEnabled; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-MOM-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `queryLookahead` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Clause 8.20; MOM service reporting linkage,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-PRE-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,"The RTI shall validate all standard preconditions for `queryLookahead`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/time_management,negative unit tests + exception tests,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-PRE-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Clause 8.20; service=Query Lookahead; precondition family,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SIG-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,The implementation shall expose `queryLookahead` overload 1 returning `LogicalTimeInterval` with the standard argument shape.,shall,rti/time_management,API signature static test,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,"Java signature: LogicalTimeInterval queryLookahead() throws TimeRegulationIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",queryLookahead,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,The RTI shall provide the Query Lookahead service through the `queryLookahead` operation.,shall,rti/time_management,unit + integration + API conformance tests,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 8.20; service=Query Lookahead; method=queryLookahead,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_20-QUERYLOOKAHEAD-TEST-001,IEEE 1516.1-2010 (2010 edition),8.20,Federate Interface Specification,CAP-TM,TM-QUERY_LOOKAHEAD,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `queryLookahead`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-TM-8_20-QUERYLOOKAHEAD-TEST-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-TM-8_20-QUERYLOOKAHEAD-SVC-001,Clause 8.20; test coverage seed,queryLookahead,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-8_21-RETRACT-082,IEEE 1516.1-2010 (2010 edition),8.21,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::retract` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-8_21-RETRACT-082,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void retract ( MessageRetractionHandle theHandle) throw ( MessageCanNoLongerBeRetracted, InvalidMessageRetractionHandle, TimeRegulationIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=MessageCanNoLongerBeRetracted; InvalidMessageRetractionHandle; TimeRegulationIsNotEnabled; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",retract,binding/API,static/api,No,
HLA1516.1-TM-8_21-RETRACT-ARG-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,The implementation shall accept and validate `retract` overload 1 arguments: MessageRetractionHandle theHandle.,shall,rti/time_management,argument validation tests,TEST-HLA1516_1-TM-8_21-RETRACT-ARG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-TM-8_21-RETRACT-SVC-001,Arguments: MessageRetractionHandle theHandle,retract,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_21-RETRACT-EFF-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,The RTI shall attempt to retract a previously sent TSO message identified by a valid retraction handle and shall notify affected federates when retraction is requested.,shall,rti/time_management,state-transition integration tests,TEST-HLA1516_1-TM-8_21-RETRACT-EFF-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-TM-8_21-RETRACT-SVC-001,Clause 8.21; service=Retract; effect family,retract,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_21-RETRACT-EXC-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,"The RTI shall raise the standard exceptions exposed by `retract` when the corresponding error conditions occur: MessageCanNoLongerBeRetracted, InvalidMessageRetractionHandle, TimeRegulationIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/time_management,exception matrix tests,TEST-HLA1516_1-TM-8_21-RETRACT-EXC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-TM-8_21-RETRACT-SVC-001,Clause 8.21; Java throws=MessageCanNoLongerBeRetracted; InvalidMessageRetractionHandle; TimeRegulationIsNotEnabled; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,retract,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_21-RETRACT-MOM-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `retract` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-TM-8_21-RETRACT-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-TM-8_21-RETRACT-SVC-001,Clause 8.21; MOM service reporting linkage,retract,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_21-RETRACT-PRE-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,"The RTI shall validate all standard preconditions for `retract`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/time_management,negative unit tests + exception tests,TEST-HLA1516_1-TM-8_21-RETRACT-PRE-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-TM-8_21-RETRACT-SVC-001,Clause 8.21; service=Retract; precondition family,retract,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_21-RETRACT-SIG-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,The implementation shall expose `retract` overload 1 returning `void` with the standard argument shape.,shall,rti/time_management,API signature static test,TEST-HLA1516_1-TM-8_21-RETRACT-SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-TM-8_21-RETRACT-SVC-001,"Java signature: void retract(MessageRetractionHandle theHandle) throws MessageCanNoLongerBeRetracted, InvalidMessageRetractionHandle, TimeRegulationIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",retract,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-TM-8_21-RETRACT-SVC-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,The RTI shall provide the Retract service through the `retract` operation.,shall,rti/time_management,unit + integration + API conformance tests,TEST-HLA1516_1-TM-8_21-RETRACT-SVC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 8.21; service=Retract; method=retract,retract,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_21-RETRACT-TEST-001,IEEE 1516.1-2010 (2010 edition),8.21,Federate Interface Specification,CAP-TM,TM-RETRACT,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `retract`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-TM-8_21-RETRACT-TEST-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-TM-8_21-RETRACT-SVC-001,Clause 8.21; test coverage seed,retract,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-8_22-REQUESTRETRACTION-211,IEEE 1516.1-2010 (2010 edition),8.22,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `FederateAmbassador::requestRetraction` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-8_22-REQUESTRETRACTION-211,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,cpp_api/cpp/src/RTI/FederateAmbassador.h; signature=virtual void requestRetraction ( MessageRetractionHandle theHandle) throw ( FederateInternalError) = 0;; exceptions=FederateInternalError,requestRetraction,binding/API,static/api,No,
HLA1516.1-TM-8_22-REQUESTRETRACTION-CB-001,IEEE 1516.1-2010 (2010 edition),8.22,Federate Interface Specification,CAP-TM,TM-REQUEST_RETRACTION,The RTI shall issue the Request Retraction callback through the federate ambassador `requestRetraction` operation when the standard callback conditions are satisfied.,shall,rti/callback_dispatch,callback integration tests,TEST-HLA1516_1-TM-8_22-REQUESTRETRACTION-CB-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) RTI-initiated callback clause inventory and official Java API catalog.,CB,,Clause 8.22; callback=Request Retraction; method=requestRetraction,requestRetraction,RTI-initiated callback,native/grpc/rest-callback-equivalence,Maybe,
HLA1516.1-TM-8_22-REQUESTRETRACTION-CB_ORDER-001,IEEE 1516.1-2010 (2010 edition),8.22,Federate Interface Specification,CAP-TM,TM-REQUEST_RETRACTION,"The RTI shall deliver `requestRetraction` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",shall,rti/callback_dispatch,callback ordering tests,TEST-HLA1516_1-TM-8_22-REQUESTRETRACTION-CB_ORDER-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) RTI-initiated callback clause inventory and official Java API catalog.,CB_ORDER,HLA1516.1-TM-8_22-REQUESTRETRACTION-CB-001,Clause 8.22; callback ordering family,requestRetraction,RTI-initiated callback,native/grpc/rest-callback-equivalence,Maybe,
HLA1516.1-TM-8_22-REQUESTRETRACTION-CB_PAYLOAD-001,IEEE 1516.1-2010 (2010 edition),8.22,Federate Interface Specification,CAP-TM,TM-REQUEST_RETRACTION,"The RTI shall populate `requestRetraction` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",shall,rti/callback_dispatch,payload verification tests,TEST-HLA1516_1-TM-8_22-REQUESTRETRACTION-CB_PAYLOAD-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) RTI-initiated callback clause inventory and official Java API catalog.,CB_PAYLOAD,HLA1516.1-TM-8_22-REQUESTRETRACTION-CB-001,Clause 8.22; callback payload family,requestRetraction,RTI-initiated callback,native/grpc/rest-callback-equivalence,Maybe,
HLA1516.1-TM-8_22-REQUESTRETRACTION-CB_SIG-001,IEEE 1516.1-2010 (2010 edition),8.22,Federate Interface Specification,CAP-TM,TM-REQUEST_RETRACTION,The federate ambassador binding shall expose `requestRetraction` with return type `void` and standard arguments: MessageRetractionHandle theHandle.,shall,api/federate_ambassador,API signature static test,TEST-HLA1516_1-TM-8_22-REQUESTRETRACTION-CB_SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) RTI-initiated callback clause inventory and official Java API catalog.,CB_SIG,HLA1516.1-TM-8_22-REQUESTRETRACTION-CB-001,Java signature: void requestRetraction(MessageRetractionHandle theHandle) throws FederateInternalError,requestRetraction,RTI-initiated callback,native/grpc/rest-callback-equivalence,No,
HLA1516.1-CPP-8_23-CHANGEATTRIBUTEORDERTYPE-083,IEEE 1516.1-2010 (2010 edition),8.23,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::changeAttributeOrderType` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-8_23-CHANGEATTRIBUTEORDERTYPE-083,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void changeAttributeOrderType ( ObjectInstanceHandle theObject, AttributeHandleSet const & theAttributes, OrderType theType) throw ( AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=AttributeNotOwned; AttributeNotDefined; ObjectInstanceNotKnown; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",changeAttributeOrderType,binding/API,static/api,No,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-ARG-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,The implementation shall accept and validate `changeAttributeOrderType` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; OrderType theType.,shall,rti/time_management,argument validation tests,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-ARG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; OrderType theType,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-EFF-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,The RTI shall update the declared order type for the specified attribute or interaction subject to FDD and time-management constraints.,shall,rti/time_management,state-transition integration tests,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-EFF-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Clause 8.23; service=Change Attribute Order Type; effect family,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-EXC-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,"The RTI shall raise the standard exceptions exposed by `changeAttributeOrderType` when the corresponding error conditions occur: AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/time_management,exception matrix tests,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-EXC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Clause 8.23; Java throws=AttributeNotOwned; AttributeNotDefined; ObjectInstanceNotKnown; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-MOM-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `changeAttributeOrderType` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Clause 8.23; MOM service reporting linkage,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-PRE-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,"The RTI shall validate all standard preconditions for `changeAttributeOrderType`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/time_management,negative unit tests + exception tests,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-PRE-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Clause 8.23; service=Change Attribute Order Type; precondition family,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SIG-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,The implementation shall expose `changeAttributeOrderType` overload 1 returning `void` with the standard argument shape.,shall,rti/time_management,API signature static test,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,"Java signature: void changeAttributeOrderType(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, OrderType theType) throws AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,The RTI shall provide the Change Attribute Order Type service through the `changeAttributeOrderType` operation.,shall,rti/time_management,unit + integration + API conformance tests,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 8.23; service=Change Attribute Order Type; method=changeAttributeOrderType,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-TEST-001,IEEE 1516.1-2010 (2010 edition),8.23,Federate Interface Specification,CAP-TM,TM-CHANGE_ATTRIBUTE_ORDER_TYPE,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `changeAttributeOrderType`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-TEST-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-TM-8_23-CHANGEATTRIBUTEORDERTYPE-SVC-001,Clause 8.23; test coverage seed,changeAttributeOrderType,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-8_24-CHANGEINTERACTIONORDERTYPE-084,IEEE 1516.1-2010 (2010 edition),8.24,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::changeInteractionOrderType` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-8_24-CHANGEINTERACTIONORDERTYPE-084,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void changeInteractionOrderType ( InteractionClassHandle theClass, OrderType theType) throw ( InteractionClassNotPublished, InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=InteractionClassNotPublished; InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",changeInteractionOrderType,binding/API,static/api,No,
HLA1516.1-TM-8_24-CHANGEINTERACTIONORDERTYPE-ARG-001,IEEE 1516.1-2010 (2010 edition),8.24,Federate Interface Specification,CAP-TM,TM-CHANGE_INTERACTION_ORDER_TYPE,The implementation shall accept and validate `changeInteractionOrderType` overload 1 arguments: InteractionClassHandle theClass; OrderType theType.,shall,rti/time_management,argument validation tests,TEST-HLA1516_1-TM-8_24-CHANGEINTERACTIONORDERTYPE-ARG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-TM-8_24-CHANGEINTERACTIONORDERTYPE-SVC-001,Arguments: InteractionClassHandle theClass; OrderType theType,changeInteractionOrderType,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-TM-8_24-CHANGEINTERACTIONORDERTYPE-EFF-001,IEEE 1516.1-2010 (2010 edition),8.24,Federate Interface Specification,CAP-TM,TM-CHANGE_INTERACTION_ORDER_TYPE,The RTI shall update the declared order type for the specified attribute or interaction subject to FDD and time-management constraints.,shall,rti/time_management,state-transition integration tests,TEST-HLA1516_1-TM-8_24-CHANGEINTERACTIONORDERTYPE-EFF-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-TM-8_24-CHANGEINTERACTIONORDERTYPE-SVC-001,Clause 8.24; service=Change Interaction Order Type; effect family,changeInteractionOrderType,federate-initiated,native/grpc/rest-equivalence,Yes,
