requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-MOM-001,IEEE 1516.1-2010,9.8,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_REG,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `subscribeObjectClassAttributesWithRegions` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,MOM,HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.8; MOM service reporting linkage,subscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-PRE-001,IEEE 1516.1-2010,9.8,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_REG,"The RTI shall validate all standard preconditions for `subscribeObjectClassAttributesWithRegions`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/data_distribution_management,negative unit tests + exception tests,TEST-HLA1516_1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-PRE-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,PRE,HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.8; service=Subscribe Object Class Attributes With Regions; precondition family,subscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SIG-001,IEEE 1516.1-2010,9.8,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_REG,The implementation shall expose `subscribeObjectClassAttributesWithRegions` overload 1 returning `void` with the standard argument shape.,shall,rti/data_distribution_management,API signature static test,TEST-HLA1516_1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SIG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,SIG,HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,"Java signature: void subscribeObjectClassAttributesWithRegions(ObjectClassHandle theClass, AttributeSetRegionSetPairList attributesAndRegions) throws InvalidRegionContext, RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",subscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SIG-002,IEEE 1516.1-2010,9.8,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_REG,The implementation shall expose `subscribeObjectClassAttributesWithRegions` overload 2 returning `void` with the standard argument shape.,shall,rti/data_distribution_management,API signature static test,TEST-HLA1516_1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SIG-002,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,SIG,HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,"Java signature: void subscribeObjectClassAttributesWithRegions(ObjectClassHandle theClass, AttributeSetRegionSetPairList attributesAndRegions, String updateRateDesignator) throws InvalidRegionContext, RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, InvalidUpdateRateDesignator, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",subscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,IEEE 1516.1-2010,9.8,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_REG,The RTI shall provide the Subscribe Object Class Attributes With Regions service through the `subscribeObjectClassAttributesWithRegions` operation.,shall,rti/data_distribution_management,unit + integration + API conformance tests,TEST-HLA1516_1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,SVC,,Clause 9.8; service=Subscribe Object Class Attributes With Regions; method=subscribeObjectClassAttributesWithRegions,subscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-TEST-001,IEEE 1516.1-2010,9.8,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_REG,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `subscribeObjectClassAttributesWithRegions`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-TEST-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,TEST,HLA1516.1-DDM-9_8-SUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.8; test coverage seed,subscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGI-093,IEEE 1516.1-2010,9.9,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::unsubscribeObjectClassAttributesWithRegions` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGI-093,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void unsubscribeObjectClassAttributesWithRegions ( ObjectClassHandle theClass, AttributeHandleSetRegionHandleSetPairVector const & theAttributeHandleSetRegionHandleSetPairVector) throw ( RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=RegionNotCreatedByThisFederate; InvalidRegion; AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",unsubscribeObjectClassAttributesWithRegions,binding/API,static/api,No,
HLA1516.1-DDM-9_9-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WITH,RTI shall provide the Unsubscribe Object Class Attributes With Regions service.,shall,rti.data_distribution_management.unsubscribe_object_class_attributes_with_regions,unit + federate integration test,TEST-DDM-9_9-001,Draft,P1,"Seeded from 1516.1 table of contents service entry for clause 9.9. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-DDM-9_9-RTIAPI-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-unsubscribeObjectClassAttributesWithRegions,RTI shall expose RTIambassador method `unsubscribeObjectClassAttributesWithRegions` for the Unsubscribe Object Class Attributes With Regions service.,shall,data_distribution_management.unsubscribeObjectClassAttributesWithRegions,api conformance test,TEST-HLA1516_1-DDM-9_9-RTIAPI-001,Draft,P1,Extracted from the official IEEE 1516-2010 Java API artifact bundled with 1516.1 downloads.,RTI_API,HLA1516.1-DDM-9_9-001,Java API Annex B source: RTIambassador.java; Clause 9.9; overload 1.,Unsubscribe Object Class Attributes With Regions,federate-initiated,native API; grpc/rest equivalent service contract where applicable,yes,"Signature: void unsubscribeObjectClassAttributesWithRegions(ObjectClassHandle theClass, AttributeSetRegionSetPairList attributesAndRegions) throws RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
HLA1516.1-DDM-9_9-RTIAPI-001-EFF,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-unsubscribeObjectClassAttributesWithRegions,"`unsubscribeObjectClassAttributesWithRegions` shall apply the state, routing, advisory, or lifecycle effects specified for the Unsubscribe Object Class Attributes With Regions service.",shall,data_distribution_management.unsubscribeObjectClassAttributesWithRegions,state/effect integration test,TEST-HLA1516_1-DDM-9_9-RTIAPI-001-EFF,Draft,P1,Derived implementation requirement for service behavior.,EFF,HLA1516.1-DDM-9_9-001,Java API Annex B source: RTIambassador.java; Clause 9.9; overload 1.,Unsubscribe Object Class Attributes With Regions,federate-initiated,native; grpc; rest,yes,
HLA1516.1-DDM-9_9-RTIAPI-001-EXC,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-unsubscribeObjectClassAttributesWithRegions,`unsubscribeObjectClassAttributesWithRegions` shall define and surface applicable exception conditions: RegionNotCreatedByThisFederate; InvalidRegion; AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,shall,data_distribution_management.unsubscribeObjectClassAttributesWithRegions,negative unit/integration tests,TEST-HLA1516_1-DDM-9_9-RTIAPI-001-EXC,Draft,P1,Derived from Java API throws clause. Each listed exception should become one or more negative tests in later passes.,EXC_API,HLA1516.1-DDM-9_9-001,Java API Annex B source: RTIambassador.java; Clause 9.9; overload 1.,Unsubscribe Object Class Attributes With Regions,federate-initiated,native API; grpc/rest error mapping where applicable,MOM exception reporting where enabled,
HLA1516.1-DDM-9_9-RTIAPI-001-MOM,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-unsubscribeObjectClassAttributesWithRegions,"When MOM service reporting is enabled, invocation of `unsubscribeObjectClassAttributesWithRegions` shall be eligible for standard MOM service invocation reporting.",shall,mom.service_reporting,MOM observer integration test,TEST-HLA1516_1-DDM-9_9-RTIAPI-001-MOM,Draft,P1,Derived traceability hook from Clause 11 service reporting into service-specific tests.,MOM_TRACE,HLA1516.1-DDM-9_9-001,Java API Annex B source: RTIambassador.java; Clause 9.9; overload 1.,Unsubscribe Object Class Attributes With Regions,federate-initiated,native; grpc; rest,yes,
HLA1516.1-DDM-9_9-RTIAPI-001-SIG,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-unsubscribeObjectClassAttributesWithRegions,`unsubscribeObjectClassAttributesWithRegions` shall use return type `void` and supplied arguments: ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions.,shall,data_distribution_management.unsubscribeObjectClassAttributesWithRegions,api signature/static test,TEST-HLA1516_1-DDM-9_9-RTIAPI-001-SIG,Draft,P1,Derived from Java API method signature.,SIG,HLA1516.1-DDM-9_9-001,Java API Annex B source: RTIambassador.java; Clause 9.9; overload 1.,Unsubscribe Object Class Attributes With Regions,federate-initiated,native API; grpc/rest request-response schema where applicable,no,"void unsubscribeObjectClassAttributesWithRegions(ObjectClassHandle theClass, AttributeSetRegionSetPairList attributesAndRegions) throws RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-ARG-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,The implementation shall accept and validate `unsubscribeObjectClassAttributesWithRegions` overload 1 arguments: ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions.,shall,rti/data_distribution_management,argument validation tests,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-ARG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,ARG,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Arguments: ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-EFF-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,The RTI shall apply region associations and determine relevance from dimension compatibility and region overlap for attributes or interactions.,shall,rti/data_distribution_management,state-transition integration tests,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-EFF-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,EFF,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.9; service=Unsubscribe Object Class Attributes With Regions; effect family,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-EXC-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,"The RTI shall raise the standard exceptions exposed by `unsubscribeObjectClassAttributesWithRegions` when the corresponding error conditions occur: RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/data_distribution_management,exception matrix tests,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-EXC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,EXC,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.9; Java throws=RegionNotCreatedByThisFederate; InvalidRegion; AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-MOM-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unsubscribeObjectClassAttributesWithRegions` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,MOM,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.9; MOM service reporting linkage,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-PRE-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,"The RTI shall validate all standard preconditions for `unsubscribeObjectClassAttributesWithRegions`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/data_distribution_management,negative unit tests + exception tests,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-PRE-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,PRE,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.9; service=Unsubscribe Object Class Attributes With Regions; precondition family,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SIG-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,The implementation shall expose `unsubscribeObjectClassAttributesWithRegions` overload 1 returning `void` with the standard argument shape.,shall,rti/data_distribution_management,API signature static test,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SIG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,SIG,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,"Java signature: void unsubscribeObjectClassAttributesWithRegions(ObjectClassHandle theClass, AttributeSetRegionSetPairList attributesAndRegions) throws RegionNotCreatedByThisFederate, InvalidRegion, AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,The RTI shall provide the Unsubscribe Object Class Attributes With Regions service through the `unsubscribeObjectClassAttributesWithRegions` operation.,shall,rti/data_distribution_management,unit + integration + API conformance tests,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,SVC,,Clause 9.9; service=Unsubscribe Object Class Attributes With Regions; method=unsubscribeObjectClassAttributesWithRegions,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-TEST-001,IEEE 1516.1-2010,9.9,Federate Interface Specification,CAP-DDM,DDM-UNSUBSCRIBE_OBJECT_CLASS_ATTRIBUTES_WITH_R,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unsubscribeObjectClassAttributesWithRegions`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-TEST-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 service clause inventory and official Java API catalog.,TEST,HLA1516.1-DDM-9_9-UNSUBSCRIBEOBJECTCLASSATTRIBUTESWITHREGIONS-SVC-001,Clause 9.9; test coverage seed,unsubscribeObjectClassAttributesWithRegions,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-9_10-SUBSCRIBEINTERACTIONCLASSWITHREGIONS-094,IEEE 1516.1-2010,9.10,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::subscribeInteractionClassWithRegions` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-9_10-SUBSCRIBEINTERACTIONCLASSWITHREGIONS-094,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void subscribeInteractionClassWithRegions ( InteractionClassHandle theClass, RegionHandleSet const & theRegionHandleSet, bool active = true) throw ( FederateServiceInvocationsAreBeingReportedViaMOM, InvalidRegionContext, RegionNotCreatedByThisFederate, InvalidRegion, InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=FederateServiceInvocationsAreBeingReportedViaMOM; InvalidRegionContext; RegionNotCreatedByThisFederate; InvalidRegion; InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",subscribeInteractionClassWithRegions,binding/API,static/api,No,
HLA1516.1-DDM-9_10-001,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-SUBSCRIBE-INTERACTION-CLASS-WITH-REGIONS,RTI shall provide the Subscribe Interaction Class With Regions service.,shall,rti.data_distribution_management.subscribe_interaction_class_with_regions,unit + federate integration test,TEST-DDM-9_10-001,Draft,P1,"Seeded from 1516.1 table of contents service entry for clause 9.10. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-DDM-9_10-RTIAPI-001,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-subscribeInteractionClassWithRegions,RTI shall expose RTIambassador method `subscribeInteractionClassWithRegions` for the Subscribe Interaction Class With Regions service.,shall,data_distribution_management.subscribeInteractionClassWithRegions,api conformance test,TEST-HLA1516_1-DDM-9_10-RTIAPI-001,Draft,P1,Extracted from the official IEEE 1516-2010 Java API artifact bundled with 1516.1 downloads.,RTI_API,HLA1516.1-DDM-9_10-001,Java API Annex B source: RTIambassador.java; Clause 9.10; overload 1.,Subscribe Interaction Class With Regions,federate-initiated,native API; grpc/rest equivalent service contract where applicable,yes,"Signature: void subscribeInteractionClassWithRegions(InteractionClassHandle theClass, RegionHandleSet regions) throws FederateServiceInvocationsAreBeingReportedViaMOM, InvalidRegionContext, RegionNotCreatedByThisFederate, InvalidRegion, InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
HLA1516.1-DDM-9_10-RTIAPI-001-DUP02,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-subscribeInteractionClassPassivelyWithRegions,RTI shall expose RTIambassador method `subscribeInteractionClassPassivelyWithRegions` for the Subscribe Interaction Class With Regions service.,shall,data_distribution_management.subscribeInteractionClassPassivelyWithRegions,api conformance test,TEST-HLA1516_1-DDM-9_10-RTIAPI-001-DUP02,Draft,P1,Extracted from the official IEEE 1516-2010 Java API artifact bundled with 1516.1 downloads.,RTI_API,HLA1516.1-DDM-9_10-001,Java API Annex B source: RTIambassador.java; Clause 9.10; overload 1.,Subscribe Interaction Class With Regions,federate-initiated,native API; grpc/rest equivalent service contract where applicable,yes,"Signature: void subscribeInteractionClassPassivelyWithRegions(InteractionClassHandle theClass, RegionHandleSet regions) throws FederateServiceInvocationsAreBeingReportedViaMOM, InvalidRegionContext, RegionNotCreatedByThisFederate, InvalidRegion, InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
HLA1516.1-DDM-9_10-RTIAPI-001-EFF,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-subscribeInteractionClassWithRegions,"`subscribeInteractionClassWithRegions` shall apply the state, routing, advisory, or lifecycle effects specified for the Subscribe Interaction Class With Regions service.",shall,data_distribution_management.subscribeInteractionClassWithRegions,state/effect integration test,TEST-HLA1516_1-DDM-9_10-RTIAPI-001-EFF,Draft,P1,Derived implementation requirement for service behavior.,EFF,HLA1516.1-DDM-9_10-001,Java API Annex B source: RTIambassador.java; Clause 9.10; overload 1.,Subscribe Interaction Class With Regions,federate-initiated,native; grpc; rest,yes,
HLA1516.1-DDM-9_10-RTIAPI-001-EFF-DUP02,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-subscribeInteractionClassPassivelyWithRegions,"`subscribeInteractionClassPassivelyWithRegions` shall apply the state, routing, advisory, or lifecycle effects specified for the Subscribe Interaction Class With Regions service.",shall,data_distribution_management.subscribeInteractionClassPassivelyWithRegions,state/effect integration test,TEST-HLA1516_1-DDM-9_10-RTIAPI-001-EFF-DUP02,Draft,P1,Derived implementation requirement for service behavior.,EFF,HLA1516.1-DDM-9_10-001,Java API Annex B source: RTIambassador.java; Clause 9.10; overload 1.,Subscribe Interaction Class With Regions,federate-initiated,native; grpc; rest,yes,
HLA1516.1-DDM-9_10-RTIAPI-001-EXC,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-subscribeInteractionClassWithRegions,`subscribeInteractionClassWithRegions` shall define and surface applicable exception conditions: FederateServiceInvocationsAreBeingReportedViaMOM; InvalidRegionContext; RegionNotCreatedByThisFederate; InvalidRegion; InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,shall,data_distribution_management.subscribeInteractionClassWithRegions,negative unit/integration tests,TEST-HLA1516_1-DDM-9_10-RTIAPI-001-EXC,Draft,P1,Derived from Java API throws clause. Each listed exception should become one or more negative tests in later passes.,EXC_API,HLA1516.1-DDM-9_10-001,Java API Annex B source: RTIambassador.java; Clause 9.10; overload 1.,Subscribe Interaction Class With Regions,federate-initiated,native API; grpc/rest error mapping where applicable,MOM exception reporting where enabled,
HLA1516.1-DDM-9_10-RTIAPI-001-EXC-DUP02,IEEE 1516.1-2010,9.10,Federate Interface Specification,CAP-DDM,DDM-subscribeInteractionClassPassivelyWithRegions,`subscribeInteractionClassPassivelyWithRegions` shall define and surface applicable exception conditions: FederateServiceInvocationsAreBeingReportedViaMOM; InvalidRegionContext; RegionNotCreatedByThisFederate; InvalidRegion; InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,shall,data_distribution_management.subscribeInteractionClassPassivelyWithRegions,negative unit/integration tests,TEST-HLA1516_1-DDM-9_10-RTIAPI-001-EXC-DUP02,Draft,P1,Derived from Java API throws clause. Each listed exception should become one or more negative tests in later passes.,EXC_API,HLA1516.1-DDM-9_10-001,Java API Annex B source: RTIambassador.java; Clause 9.10; overload 1.,Subscribe Interaction Class With Regions,federate-initiated,native API; grpc/rest error mapping where applicable,MOM exception reporting where enabled,
