test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-HLA1516_1-MIM-INT-005-STATIC,HLA1516.1-MIM-INT-005,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-005: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetTiming` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-006-STATIC,HLA1516.1-MIM-INT-006,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-006: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAmodifyAttributeState` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-007-STATIC,HLA1516.1-MIM-INT-007,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-007: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetServiceReporting` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-008-STATIC,HLA1516.1-MIM-INT-008,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-008: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetExceptionReporting` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-009-STATIC,HLA1516.1-MIM-INT-009,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-009: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetSwitches` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-010-STATIC,HLA1516.1-MIM-INT-010,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-010: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Neither
TEST-HLA1516_1-MIM-INT-011-STATIC,HLA1516.1-MIM-INT-011,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-011: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestPublications` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-012-STATIC,HLA1516.1-MIM-INT-012,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-012: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestSubscriptions` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-013-STATIC,HLA1516.1-MIM-INT-013,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-013: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestObjectInstancesThatCanBeDeleted` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-014-STATIC,HLA1516.1-MIM-INT-014,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-014: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestObjectInstancesUpdated` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-015-STATIC,HLA1516.1-MIM-INT-015,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-015: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestObjectInstancesReflected` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-016-STATIC,HLA1516.1-MIM-INT-016,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-016: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestUpdatesSent` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-017-STATIC,HLA1516.1-MIM-INT-017,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-017: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestInteractionsSent` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-018-STATIC,HLA1516.1-MIM-INT-018,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-018: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestReflectionsReceived` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-019-STATIC,HLA1516.1-MIM-INT-019,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-019: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestInteractionsReceived` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-020-STATIC,HLA1516.1-MIM-INT-020,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-020: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestObjectInstanceInformation` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-021-STATIC,HLA1516.1-MIM-INT-021,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-021: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestFOMmoduleData` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-022-STATIC,HLA1516.1-MIM-INT-022,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-022: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Neither
TEST-HLA1516_1-MIM-INT-023-STATIC,HLA1516.1-MIM-INT-023,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-023: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassPublication` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-024-STATIC,HLA1516.1-MIM-INT-024,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-024: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportInteractionPublication` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-025-STATIC,HLA1516.1-MIM-INT-025,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-025: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassSubscription` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-026-STATIC,HLA1516.1-MIM-INT-026,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-026: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportInteractionSubscription` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-027-STATIC,HLA1516.1-MIM-INT-027,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-027: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectInstancesThatCanBeDeleted` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-028-STATIC,HLA1516.1-MIM-INT-028,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-028: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectInstancesUpdated` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-029-STATIC,HLA1516.1-MIM-INT-029,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-029: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectInstancesReflected` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-030-STATIC,HLA1516.1-MIM-INT-030,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-030: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportUpdatesSent` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-031-STATIC,HLA1516.1-MIM-INT-031,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-031: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportReflectionsReceived` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-032-STATIC,HLA1516.1-MIM-INT-032,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-032: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportInteractionsSent` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-033-STATIC,HLA1516.1-MIM-INT-033,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-033: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportInteractionsReceived` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-034-STATIC,HLA1516.1-MIM-INT-034,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-034: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectInstanceInformation` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-035-STATIC,HLA1516.1-MIM-INT-035,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-035: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportException` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-036-STATIC,HLA1516.1-MIM-INT-036,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-036: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportServiceInvocation` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-037-STATIC,HLA1516.1-MIM-INT-037,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-037: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportMOMexception` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-038-STATIC,HLA1516.1-MIM-INT-038,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-038: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFederateLost` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-039-STATIC,HLA1516.1-MIM-INT-039,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-039: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFOMmoduleData` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Publish
TEST-HLA1516_1-MIM-INT-040-STATIC,HLA1516.1-MIM-INT-040,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-040: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Neither
TEST-HLA1516_1-MIM-INT-041-STATIC,HLA1516.1-MIM-INT-041,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-041: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAresignFederationExecution` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-042-STATIC,HLA1516.1-MIM-INT-042,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-042: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsynchronizationPointAchieved` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-043-STATIC,HLA1516.1-MIM-INT-043,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-043: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateSaveBegun` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-044-STATIC,HLA1516.1-MIM-INT-044,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-044: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateSaveComplete` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-045-STATIC,HLA1516.1-MIM-INT-045,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-045: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateRestoreComplete` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-046-STATIC,HLA1516.1-MIM-INT-046,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-046: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishObjectClassAttributes` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-047-STATIC,HLA1516.1-MIM-INT-047,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-047: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishObjectClassAttributes` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-048-STATIC,HLA1516.1-MIM-INT-048,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-048: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishInteractionClass` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-049-STATIC,HLA1516.1-MIM-INT-049,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-049: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishInteractionClass` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-050-STATIC,HLA1516.1-MIM-INT-050,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-050: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeObjectClassAttributes` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-051-STATIC,HLA1516.1-MIM-INT-051,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-051: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeObjectClassAttributes` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-052-STATIC,HLA1516.1-MIM-INT-052,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-052: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeInteractionClass` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-053-STATIC,HLA1516.1-MIM-INT-053,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-053: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeInteractionClass` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-054-STATIC,HLA1516.1-MIM-INT-054,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-054: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-055-STATIC,HLA1516.1-MIM-INT-055,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-055: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAlocalDeleteObjectInstance` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-056-STATIC,HLA1516.1-MIM-INT-056,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-056: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-057-STATIC,HLA1516.1-MIM-INT-057,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-057: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-058-STATIC,HLA1516.1-MIM-INT-058,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-058: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-059-STATIC,HLA1516.1-MIM-INT-059,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-059: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeRegulation` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-060-STATIC,HLA1516.1-MIM-INT-060,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-060: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdisableTimeRegulation` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-061-STATIC,HLA1516.1-MIM-INT-061,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-061: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeConstrained` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-062-STATIC,HLA1516.1-MIM-INT-062,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-062: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdisableTimeConstrained` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-063-STATIC,HLA1516.1-MIM-INT-063,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-063: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequest` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-064-STATIC,HLA1516.1-MIM-INT-064,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-064: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequestAvailable` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-065-STATIC,HLA1516.1-MIM-INT-065,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-065: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequest` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-066-STATIC,HLA1516.1-MIM-INT-066,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-066: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequestAvailable` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
TEST-HLA1516_1-MIM-INT-067-STATIC,HLA1516.1-MIM-INT-067,CAP-MOM,MIM-INTERACTION-CLASSES,MIM XML parse/static test + MOM interaction integration test,static,planned,Verify HLA1516.1-MIM-INT-067: Standard MIM shall define MOM interaction class `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAflushQueueRequest` and the RTI shall load it into the effective FDD.,transportation=HLAreliable; order=Receive; sharing=Subscribe
