requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-DDM-9_5-ARG-003,IEEE 1516.1-2010,9.5,Data Distribution Management,CAP-DDM,DDM-REGISTER-OBJECT-INSTANCE-WITH-REGION,"Implementation shall validate supplied arguments for Register Object Instance With Regions, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 9.5.",shall,rti.data_distribution_management.validation,unit + negative integration test,TEST-DDM-9_5-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_arg,HLA1516.1-DDM-9_5-SVC-001,RTIambassador.registerObjectInstanceWithRegions; 2 overload(s); Java API exceptions: AttributeNotDefined; AttributeNotPublished; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectClassNotDefined; ObjectClassNotPublished; ObjectInstanceNameInUse; ObjectInstanceNameNotReserved; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Register Object Instance With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_5-PRE-004,IEEE 1516.1-2010,9.5,Data Distribution Management,CAP-DDM,DDM-REGISTER-OBJECT-INSTANCE-WITH-REGION,"Implementation shall enforce execution-state preconditions for Register Object Instance With Regions, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.data_distribution_management.preconditions,state-machine test,TEST-DDM-9_5-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_pre,HLA1516.1-DDM-9_5-SVC-001,RTIambassador.registerObjectInstanceWithRegions; 2 overload(s); Java API exceptions: AttributeNotDefined; AttributeNotPublished; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectClassNotDefined; ObjectClassNotPublished; ObjectInstanceNameInUse; ObjectInstanceNameNotReserved; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Register Object Instance With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_5-EFF-005,IEEE 1516.1-2010,9.5,Data Distribution Management,CAP-DDM,DDM-REGISTER-OBJECT-INSTANCE-WITH-REGION,RTI shall register an object instance and associate specified attributes with regions for DDM relevance.,shall,rti.data_distribution_management.effects,integration + scenario test,TEST-DDM-9_5-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_eff,HLA1516.1-DDM-9_5-SVC-001,RTIambassador.registerObjectInstanceWithRegions; 2 overload(s); Java API exceptions: AttributeNotDefined; AttributeNotPublished; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectClassNotDefined; ObjectClassNotPublished; ObjectInstanceNameInUse; ObjectInstanceNameNotReserved; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Register Object Instance With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_5-EXC-006,IEEE 1516.1-2010,9.5,Data Distribution Management,CAP-DDM,DDM-REGISTER-OBJECT-INSTANCE-WITH-REGION,"Implementation shall raise or report the standard exception conditions for Register Object Instance With Regions, including: AttributeNotDefined; AttributeNotPublished; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectClassNotDefined; ObjectClassNotPublished; ObjectInstanceNameInUse; ObjectInstanceNameNotReserved; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress.",shall,rti.data_distribution_management.exceptions,negative conformance test,TEST-DDM-9_5-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_exc,HLA1516.1-DDM-9_5-SVC-001,RTIambassador.registerObjectInstanceWithRegions; 2 overload(s); Java API exceptions: AttributeNotDefined; AttributeNotPublished; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectClassNotDefined; ObjectClassNotPublished; ObjectInstanceNameInUse; ObjectInstanceNameNotReserved; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Register Object Instance With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_5-MOM-007,IEEE 1516.1-2010,9.5,Data Distribution Management,CAP-DDM,DDM-REGISTER-OBJECT-INSTANCE-WITH-REGION,Implementation shall expose Register Object Instance With Regions activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.data_distribution_management,MOM observer test,TEST-DDM-9_5-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_mom,HLA1516.1-DDM-9_5-SVC-001,RTIambassador.registerObjectInstanceWithRegions; 2 overload(s); Java API exceptions: AttributeNotDefined; AttributeNotPublished; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectClassNotDefined; ObjectClassNotPublished; ObjectInstanceNameInUse; ObjectInstanceNameNotReserved; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Register Object Instance With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-SVC-001,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,RTI shall provide the Associate Regions For Updates service.,shall,rti.data_distribution_management.associateRegionsForUpdates,unit + integration + API conformance test,TEST-DDM-9_6-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_svc,,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-SIG-002,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,Implementation shall support the standard API signature set for Associate Regions For Updates: overload 1: (ObjectInstanceHandle theObject; AttributeSetRegionSetPairList attributesAndRegions) -> void.,shall,api_bindings.RTIambassador.associateRegionsForUpdates,static API signature test,TEST-DDM-9_6-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_sig,HLA1516.1-DDM-9_6-SVC-001,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-ARG-003,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,"Implementation shall validate supplied arguments for Associate Regions For Updates, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 9.6.",shall,rti.data_distribution_management.validation,unit + negative integration test,TEST-DDM-9_6-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_arg,HLA1516.1-DDM-9_6-SVC-001,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-PRE-004,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,"Implementation shall enforce execution-state preconditions for Associate Regions For Updates, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.data_distribution_management.preconditions,state-machine test,TEST-DDM-9_6-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_pre,HLA1516.1-DDM-9_6-SVC-001,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-EFF-005,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,RTI shall associate object instance attributes with regions for subsequent update relevance calculations.,shall,rti.data_distribution_management.effects,integration + scenario test,TEST-DDM-9_6-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_eff,HLA1516.1-DDM-9_6-SVC-001,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-EXC-006,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,"Implementation shall raise or report the standard exception conditions for Associate Regions For Updates, including: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress.",shall,rti.data_distribution_management.exceptions,negative conformance test,TEST-DDM-9_6-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_exc,HLA1516.1-DDM-9_6-SVC-001,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_6-MOM-007,IEEE 1516.1-2010,9.6,Data Distribution Management,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES,Implementation shall expose Associate Regions For Updates activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.data_distribution_management,MOM observer test,TEST-DDM-9_6-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_mom,HLA1516.1-DDM-9_6-SVC-001,RTIambassador.associateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Associate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-SVC-001,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,RTI shall provide the Unassociate Regions For Updates service.,shall,rti.data_distribution_management.unassociateRegionsForUpdates,unit + integration + API conformance test,TEST-DDM-9_7-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_svc,,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-SIG-002,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,Implementation shall support the standard API signature set for Unassociate Regions For Updates: overload 1: (ObjectInstanceHandle theObject; AttributeSetRegionSetPairList attributesAndRegions) -> void.,shall,api_bindings.RTIambassador.unassociateRegionsForUpdates,static API signature test,TEST-DDM-9_7-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_sig,HLA1516.1-DDM-9_7-SVC-001,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-ARG-003,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,"Implementation shall validate supplied arguments for Unassociate Regions For Updates, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 9.7.",shall,rti.data_distribution_management.validation,unit + negative integration test,TEST-DDM-9_7-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_arg,HLA1516.1-DDM-9_7-SVC-001,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-PRE-004,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,"Implementation shall enforce execution-state preconditions for Unassociate Regions For Updates, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.data_distribution_management.preconditions,state-machine test,TEST-DDM-9_7-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_pre,HLA1516.1-DDM-9_7-SVC-001,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-EFF-005,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,RTI shall remove region associations from object instance attributes.,shall,rti.data_distribution_management.effects,integration + scenario test,TEST-DDM-9_7-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_eff,HLA1516.1-DDM-9_7-SVC-001,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-EXC-006,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,"Implementation shall raise or report the standard exception conditions for Unassociate Regions For Updates, including: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress.",shall,rti.data_distribution_management.exceptions,negative conformance test,TEST-DDM-9_7-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_exc,HLA1516.1-DDM-9_7-SVC-001,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_7-MOM-007,IEEE 1516.1-2010,9.7,Data Distribution Management,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES,Implementation shall expose Unassociate Regions For Updates activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.data_distribution_management,MOM observer test,TEST-DDM-9_7-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_mom,HLA1516.1-DDM-9_7-SVC-001,RTIambassador.unassociateRegionsForUpdates; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unassociate Regions For Updates,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-SVC-001,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,RTI shall provide the Subscribe Object Class Attributes With Regions service.,shall,rti.data_distribution_management.subscribeObjectClassAttributesPassivelyWithRegions,unit + integration + API conformance test,TEST-DDM-9_8-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_svc,,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-SIG-002,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,Implementation shall support the standard API signature set for Subscribe Object Class Attributes With Regions: overload 1: (ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions) -> void | overload 2: (ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions; String updateRateDesignator) -> void | overload 1: (ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions) -> void | overload 2: (ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions; String updateRateDesignator) -> void.,shall,api_bindings.RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions,static API signature test,TEST-DDM-9_8-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_sig,HLA1516.1-DDM-9_8-SVC-001,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-ARG-003,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,"Implementation shall validate supplied arguments for Subscribe Object Class Attributes With Regions, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 9.8.",shall,rti.data_distribution_management.validation,unit + negative integration test,TEST-DDM-9_8-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_arg,HLA1516.1-DDM-9_8-SVC-001,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-PRE-004,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,"Implementation shall enforce execution-state preconditions for Subscribe Object Class Attributes With Regions, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.data_distribution_management.preconditions,state-machine test,TEST-DDM-9_8-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_pre,HLA1516.1-DDM-9_8-SVC-001,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-EFF-005,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,RTI shall subscribe the joined federate to object class attributes using region-based DDM filters.,shall,rti.data_distribution_management.effects,integration + scenario test,TEST-DDM-9_8-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_eff,HLA1516.1-DDM-9_8-SVC-001,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-EXC-006,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,"Implementation shall raise or report the standard exception conditions for Subscribe Object Class Attributes With Regions, including: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress.",shall,rti.data_distribution_management.exceptions,negative conformance test,TEST-DDM-9_8-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_exc,HLA1516.1-DDM-9_8-SVC-001,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_8-MOM-007,IEEE 1516.1-2010,9.8,Data Distribution Management,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WI,Implementation shall expose Subscribe Object Class Attributes With Regions activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.data_distribution_management,MOM observer test,TEST-DDM-9_8-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_mom,HLA1516.1-DDM-9_8-SVC-001,RTIambassador.subscribeObjectClassAttributesPassivelyWithRegions; 4 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; InvalidRegionContext; InvalidUpdateRateDesignator; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Subscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-DDM-9_9-SVC-001,IEEE 1516.1-2010,9.9,Data Distribution Management,CAP-DDM,DDM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-,RTI shall provide the Unsubscribe Object Class Attributes With Regions service.,shall,rti.data_distribution_management.unsubscribeObjectClassAttributesWithRegions,unit + integration + API conformance test,TEST-DDM-9_9-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_9_svc,,RTIambassador.unsubscribeObjectClassAttributesWithRegions; 1 overload(s); Java API exceptions: AttributeNotDefined; FederateNotExecutionMember; InvalidRegion; NotConnected; ObjectClassNotDefined; RTIinternalError; RegionNotCreatedByThisFederate; RestoreInProgress; SaveInProgress,Unsubscribe Object Class Attributes With Regions,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
