requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.2-XML-SCHEMA-ELEM-0494,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'unsubscribeObjectClassAttributesWithRegions' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0494,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=unsubscribeObjectClassAttributesWithRegions; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,unsubscribeObjectClassAttributesWithRegions,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0495,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'subscribeInteractionClassWithRegions' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0495,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=subscribeInteractionClassWithRegions; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,subscribeInteractionClassWithRegions,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0496,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'unsubscribeInteractionClassWithRegions' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0496,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=unsubscribeInteractionClassWithRegions; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,unsubscribeInteractionClassWithRegions,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0497,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'sendInteractionWithRegions' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0497,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=sendInteractionWithRegions; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,sendInteractionWithRegions,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0498,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'requestAttributeValueUpdateWithRegions' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0498,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=requestAttributeValueUpdateWithRegions; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,requestAttributeValueUpdateWithRegions,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0499,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getAutomaticResignDirective' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0499,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getAutomaticResignDirective; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getAutomaticResignDirective,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0500,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'setAutomaticResignDirective' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0500,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=setAutomaticResignDirective; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,setAutomaticResignDirective,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0501,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getFederateHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0501,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getFederateHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getFederateHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0502,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getFederateName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0502,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getFederateName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getFederateName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0503,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getObjectClassHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0503,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getObjectClassHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getObjectClassHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0504,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getObjectClassName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0504,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getObjectClassName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getObjectClassName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0505,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getKnownObjectClassHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0505,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getKnownObjectClassHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getKnownObjectClassHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0506,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getObjectInstanceHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0506,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getObjectInstanceHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getObjectInstanceHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0507,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getObjectInstanceName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0507,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getObjectInstanceName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getObjectInstanceName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0508,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getAttributeHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0508,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getAttributeHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getAttributeHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0509,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getAttributeName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0509,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getAttributeName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getAttributeName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0510,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getUpdateRateValue' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0510,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getUpdateRateValue; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getUpdateRateValue,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0511,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getUpdateRateValueForAttribute' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0511,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getUpdateRateValueForAttribute; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getUpdateRateValueForAttribute,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0512,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getInteractionClassHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0512,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getInteractionClassHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getInteractionClassHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0513,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getInteractionClassName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0513,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getInteractionClassName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getInteractionClassName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0514,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getParameterHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0514,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getParameterHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getParameterHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0515,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getParameterName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0515,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getParameterName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getParameterName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0516,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getOrderType' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0516,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getOrderType; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getOrderType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0517,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getOrderName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0517,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getOrderName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getOrderName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0518,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getTransportationTypeHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0518,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getTransportationTypeHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getTransportationTypeHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0519,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getTransportationTypeName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0519,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getTransportationTypeName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getTransportationTypeName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0520,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getAvailableDimensionsForClassAttribute' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0520,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getAvailableDimensionsForClassAttribute; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getAvailableDimensionsForClassAttribute,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0521,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getAvailableDimensionsForInteractionClass' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0521,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getAvailableDimensionsForInteractionClass; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getAvailableDimensionsForInteractionClass,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0522,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getDimensionHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0522,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getDimensionHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getDimensionHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0523,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getDimensionName' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0523,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getDimensionName; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getDimensionName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0524,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getDimensionUpperBound' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0524,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getDimensionUpperBound; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getDimensionUpperBound,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0525,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getDimensionHandleSet' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0525,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getDimensionHandleSet; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getDimensionHandleSet,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0526,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'getRangeBounds' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0526,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=getRangeBounds; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,getRangeBounds,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0527,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'setRangeBounds' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0527,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=setRangeBounds; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,setRangeBounds,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0528,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'normalizeFederateHandle' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0528,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=normalizeFederateHandle; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,normalizeFederateHandle,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0529,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'normalizeServiceGroup' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0529,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=normalizeServiceGroup; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,normalizeServiceGroup,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0530,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'enableObjectClassRelevanceAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0530,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=enableObjectClassRelevanceAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,enableObjectClassRelevanceAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0531,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'disableObjectClassRelevanceAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0531,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=disableObjectClassRelevanceAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,disableObjectClassRelevanceAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
