packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-EXC-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,EXC,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,"The RTI shall raise the standard exceptions exposed by `cancelNegotiatedAttributeOwnershipDivestiture` when the corresponding error conditions occur: AttributeDivestitureWasNotRequested, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_cancel_negotiated_divestiture_rejects_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct negative-path tests cover the standard state and handle exceptions, but the broad packet exception envelope still exceeds the current evidence.
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-MOM-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,MOM,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `cancelNegotiatedAttributeOwnershipDivestiture` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-PRE-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,PRE,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,"The RTI shall validate all standard preconditions for `cancelNegotiatedAttributeOwnershipDivestiture`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_cancel_negotiated_divestiture_rejects_not_connected_not_joined_unknown_object_and_save_restore,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership negative-path tests now cover connection, membership, valid-handle, ownership, and save/restore preconditions for this service.
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-SIG-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,SIG,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,The implementation shall expose `cancelNegotiatedAttributeOwnershipDivestiture` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/ownership_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-SVC-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,SVC,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,The RTI shall provide the Cancel Negotiated Attribute Ownership Divestiture service through the `cancelNegotiatedAttributeOwnershipDivestiture` operation.,unit + integration + API conformance tests,test_python_rti_cancel_negotiated_divestiture_requires_active_request,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now exercise the public cancellation service and validate its observable runtime behavior.
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-TEST-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,TEST,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `cancelNegotiatedAttributeOwnershipDivestiture`.",test-suite audit,test_cancel_negotiated_divestiture_rejects_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,The current suite now covers positive, negative, and exception-oriented behavior for this service, but it does not yet include MOM-observer or transport-equivalence coverage.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-ARG-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,ARG,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,The implementation shall accept and validate `cancelAttributeOwnershipAcquisition` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,argument validation tests,test_cancel_attribute_ownership_acquisition_rejects_not_connected_not_joined_unknown_object_and_save_restore,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership negative-path tests now prove object-handle and attribute-set validation for this cancellation service.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-EFF-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,EFF,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,"The RTI shall coordinate ownership acquisition state for the requested instance attributes and shall notify success, unavailability, release requests, or cancellation outcomes as required.",state-transition integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now prove the cancellation path emits the acquisition-cancellation callback and clears the pending acquisition flow.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-EXC-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,EXC,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,"The RTI shall raise the standard exceptions exposed by `cancelAttributeOwnershipAcquisition` when the corresponding error conditions occur: AttributeAcquisitionWasNotRequested, AttributeAlreadyOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_cancel_attribute_ownership_acquisition_rejects_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct negative-path tests cover the standard request-state and handle exceptions, but the broad packet exception envelope still exceeds the current evidence.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-MOM-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,MOM,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `cancelAttributeOwnershipAcquisition` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-PRE-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,PRE,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,"The RTI shall validate all standard preconditions for `cancelAttributeOwnershipAcquisition`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_cancel_attribute_ownership_acquisition_rejects_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct tests now cover connection, membership, valid-handle, and save/restore guards, but the broader packet precondition envelope still includes service-specific request-state semantics proven by separate tests.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-SIG-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,SIG,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,The implementation shall expose `cancelAttributeOwnershipAcquisition` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/ownership_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-SVC-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,SVC,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,The RTI shall provide the Cancel Attribute Ownership Acquisition service through the `cancelAttributeOwnershipAcquisition` operation.,unit + integration + API conformance tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now exercise the public cancellation service and validate its observable callback behavior.
HLA1516.1-OWN-7_15-CANCELATTRIBUTEOWNERSHIPACQUISITION-TEST-001,,IEEE 1516.1-2010,7.15,cancelAttributeOwnershipAcquisition,TEST,OWN-CANCEL_ATTRIBUTE_OWNERSHIP_ACQUISITION,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `cancelAttributeOwnershipAcquisition`.",test-suite audit,test_cancel_attribute_ownership_acquisition_rejects_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,The current suite now covers positive, negative, and exception-oriented behavior for this service, but it does not yet include MOM-observer or transport-equivalence coverage.
HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001,,IEEE 1516.1-2010,7.16,confirmAttributeOwnershipAcquisitionCancellation,CB,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,The RTI shall issue the Confirm Attribute Ownership Acquisition Cancellation callback through the federate ambassador `confirmAttributeOwnershipAcquisitionCancellation` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now prove this callback is emitted on the successful acquisition-cancellation path.
HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001,,IEEE 1516.1-2010,7.16,confirmAttributeOwnershipAcquisitionCancellation,CB_ORDER,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,"The RTI shall deliver `confirmAttributeOwnershipAcquisitionCancellation` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `confirmAttributeOwnershipAcquisitionCancellation` is delivered as an isolated callback after acquisition cancellation.
HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001,,IEEE 1516.1-2010,7.16,confirmAttributeOwnershipAcquisitionCancellation,CB_PAYLOAD,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,"The RTI shall populate `confirmAttributeOwnershipAcquisitionCancellation` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now prove the exact object and attribute payload delivered by this cancellation callback.
HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001,,IEEE 1516.1-2010,7.16,confirmAttributeOwnershipAcquisitionCancellation,CB_SIG,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,The federate ambassador binding shall expose `confirmAttributeOwnershipAcquisitionCancellation` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-ARG-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,ARG,OWN-QUERY_ATTRIBUTE_OWNERSHIP,The implementation shall accept and validate `queryAttributeOwnership` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,argument validation tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership negative-path tests now prove object-handle and attribute-handle validation for this query service.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-EFF-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,EFF,OWN-QUERY_ATTRIBUTE_OWNERSHIP,The RTI shall report current ownership state for the specified instance attribute without changing ownership.,state-transition integration tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now prove the query service reports the current unowned state through the standard ownership callback without changing ownership.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-EXC-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,EXC,OWN-QUERY_ATTRIBUTE_OWNERSHIP,"The RTI shall raise the standard exceptions exposed by `queryAttributeOwnership` when the corresponding error conditions occur: AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct negative-path tests cover the standard state and handle exceptions, but the broad packet exception envelope still exceeds the current evidence.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-MOM-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,MOM,OWN-QUERY_ATTRIBUTE_OWNERSHIP,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `queryAttributeOwnership` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-PRE-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,PRE,OWN-QUERY_ATTRIBUTE_OWNERSHIP,"The RTI shall validate all standard preconditions for `queryAttributeOwnership`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership negative-path tests now cover connection, membership, valid-handle, and save/restore preconditions for this query service.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-SIG-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,SIG,OWN-QUERY_ATTRIBUTE_OWNERSHIP,The implementation shall expose `queryAttributeOwnership` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/ownership_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-SVC-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,SVC,OWN-QUERY_ATTRIBUTE_OWNERSHIP,The RTI shall provide the Query Attribute Ownership service through the `queryAttributeOwnership` operation.,unit + integration + API conformance tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now exercise the public query service and validate its observable callback behavior.
HLA1516.1-OWN-7_17-QUERYATTRIBUTEOWNERSHIP-TEST-001,,IEEE 1516.1-2010,7.17,queryAttributeOwnership,TEST,OWN-QUERY_ATTRIBUTE_OWNERSHIP,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `queryAttributeOwnership`.",test-suite audit,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,The current suite now covers positive, negative, and exception-oriented behavior for this service, but it does not yet include MOM-observer or transport-equivalence coverage.
HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001,,IEEE 1516.1-2010,7.18,attributeIsNotOwned,CB,OWN-INFORM_ATTRIBUTE_OWNERSHIP,The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsNotOwned` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership query tests now prove this callback is emitted when the queried attribute is unowned.
HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001,,IEEE 1516.1-2010,7.18,attributeIsNotOwned,CB_ORDER,OWN-INFORM_ATTRIBUTE_OWNERSHIP,"The RTI shall deliver `attributeIsNotOwned` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_unavailable_and_query_callbacks_are_isolated_and_exact,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `attributeIsNotOwned` is delivered as an isolated callback for the unowned query branch.
HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001,,IEEE 1516.1-2010,7.18,attributeIsNotOwned,CB_PAYLOAD,OWN-INFORM_ATTRIBUTE_OWNERSHIP,"The RTI shall populate `attributeIsNotOwned` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership query tests now prove the exact object and attribute payload delivered by this callback.
HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001,,IEEE 1516.1-2010,7.18,attributeIsNotOwned,CB_SIG,OWN-INFORM_ATTRIBUTE_OWNERSHIP,The federate ambassador binding shall expose `attributeIsNotOwned` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001,,IEEE 1516.1-2010,7.18,attributeIsOwnedByRTI,CB,OWN-INFORM_ATTRIBUTE_OWNERSHIP,The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsOwnedByRTI` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_query_attribute_ownership_reports_rti_for_mom_owned_attribute,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership query tests now prove this callback is emitted when the queried attribute is owned by the RTI.
HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001,,IEEE 1516.1-2010,7.18,attributeIsOwnedByRTI,CB_ORDER,OWN-INFORM_ATTRIBUTE_OWNERSHIP,"The RTI shall deliver `attributeIsOwnedByRTI` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_unavailable_and_query_callbacks_are_isolated_and_exact,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `attributeIsOwnedByRTI` is delivered as an isolated callback for the RTI-owned query branch.
HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001,,IEEE 1516.1-2010,7.18,attributeIsOwnedByRTI,CB_PAYLOAD,OWN-INFORM_ATTRIBUTE_OWNERSHIP,"The RTI shall populate `attributeIsOwnedByRTI` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_python_rti_query_attribute_ownership_reports_rti_for_mom_owned_attribute,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership query tests now prove the exact object and attribute payload delivered by this RTI-owned callback.
HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001,,IEEE 1516.1-2010,7.18,attributeIsOwnedByRTI,CB_SIG,OWN-INFORM_ATTRIBUTE_OWNERSHIP,The federate ambassador binding shall expose `attributeIsOwnedByRTI` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_18-INFORMATTRIBUTEOWNERSHIP-CB-001,,IEEE 1516.1-2010,7.18,informAttributeOwnership,CB,OWN-INFORM_ATTRIBUTE_OWNERSHIP,The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `informAttributeOwnership` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_query_attribute_ownership_reports_owner_for_owned_attribute,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership query tests now prove this callback is emitted when the queried attribute is owned by another federate.
HLA1516.1-OWN-7_18-INFORMATTRIBUTEOWNERSHIP-CB_ORDER-001,,IEEE 1516.1-2010,7.18,informAttributeOwnership,CB_ORDER,OWN-INFORM_ATTRIBUTE_OWNERSHIP,"The RTI shall deliver `informAttributeOwnership` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_unavailable_and_query_callbacks_are_isolated_and_exact,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `informAttributeOwnership` is delivered as an isolated callback for the owned query branch.
HLA1516.1-OWN-7_18-INFORMATTRIBUTEOWNERSHIP-CB_PAYLOAD-001,,IEEE 1516.1-2010,7.18,informAttributeOwnership,CB_PAYLOAD,OWN-INFORM_ATTRIBUTE_OWNERSHIP,"The RTI shall populate `informAttributeOwnership` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_python_rti_query_attribute_ownership_reports_owner_for_owned_attribute,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership query tests now prove the exact object, attribute, and owner-handle payload delivered by this callback.
HLA1516.1-OWN-7_18-INFORMATTRIBUTEOWNERSHIP-CB_SIG-001,,IEEE 1516.1-2010,7.18,informAttributeOwnership,CB_SIG,OWN-INFORM_ATTRIBUTE_OWNERSHIP,The federate ambassador binding shall expose `informAttributeOwnership` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute; FederateHandle theOwner.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_19-ISATTRIBUTEOWNEDBYFEDERATE-ARG-001,,IEEE 1516.1-2010,7.19,isAttributeOwnedByFederate,ARG,OWN-IS_ATTRIBUTE_OWNED_BY_FEDERATE,The implementation shall accept and validate `isAttributeOwnedByFederate` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,argument validation tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership negative-path tests now prove object-handle and attribute-handle validation for this ownership-state query.
HLA1516.1-OWN-7_19-ISATTRIBUTEOWNEDBYFEDERATE-EFF-001,,IEEE 1516.1-2010,7.19,isAttributeOwnedByFederate,EFF,OWN-IS_ATTRIBUTE_OWNED_BY_FEDERATE,The RTI shall report current ownership state for the specified instance attribute without changing ownership.,state-transition integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows; test_python_rti_attribute_ownership_release_denied_clears_pending_acquisition,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now prove this query reports both owned and unowned states without mutating ownership.
HLA1516.1-OWN-7_19-ISATTRIBUTEOWNEDBYFEDERATE-EXC-001,,IEEE 1516.1-2010,7.19,isAttributeOwnedByFederate,EXC,OWN-IS_ATTRIBUTE_OWNED_BY_FEDERATE,"The RTI shall raise the standard exceptions exposed by `isAttributeOwnedByFederate` when the corresponding error conditions occur: AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct negative-path tests cover the standard state and handle exceptions, but the broad packet exception envelope still exceeds the current evidence.
HLA1516.1-OWN-7_19-ISATTRIBUTEOWNEDBYFEDERATE-MOM-001,,IEEE 1516.1-2010,7.19,isAttributeOwnedByFederate,MOM,OWN-IS_ATTRIBUTE_OWNED_BY_FEDERATE,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `isAttributeOwnedByFederate` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
