edition,requirement_id,source_document,clause,page,area,service_group,service_or_check,priority,closure_wave,requirement_text,normative_level,row_kind,parent_requirement_id,canonical_status,canonical_status_reason,owner_doc,primary_test_shard,primary_command,evidence_refs,boundary_note,source_trace_strength,repo_evidence_status,tags
2025,HLA2025-OMT-SU-174,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.38 Get Attribute Scope Advisory Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Attribute Scope Advisory Switch` using 1516.1-2025 subclause `10.38` and the service-utilization element `getAttributeScopeAdvisorySwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getAttributeScopeAdvisorySwitch; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-175,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.39 Set Attribute Scope Advisory Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set Attribute Scope Advisory Switch` using 1516.1-2025 subclause `10.39` and the service-utilization element `setAttributeScopeAdvisorySwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setAttributeScopeAdvisorySwitch; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-176,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.40 Get Interaction Relevance Advisory Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Interaction Relevance Advisory Switch` using 1516.1-2025 subclause `10.40` and the service-utilization element `getInteractionRelevanceAdvisorySwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getInteractionRelevanceAdvisorySwitch; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-177,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.41 Set Interaction Relevance Advisory Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set Interaction Relevance Advisory Switch` using 1516.1-2025 subclause `10.41` and the service-utilization element `setInteractionRelevanceAdvisorySwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setInteractionRelevanceAdvisorySwitch; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-178,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.42 Get Convey Region Designator Sets Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Convey Region Designator Sets Switch` using 1516.1-2025 subclause `10.42` and the service-utilization element `getConveyRegionDesignatorSetsSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getConveyRegionDesignatorSetsSwitch; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-179,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.43 Set Convey Region Designator Sets Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set Convey Region Designator Sets Switch` using 1516.1-2025 subclause `10.43` and the service-utilization element `setConveyRegionDesignatorSetsSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setConveyRegionDesignatorSetsSwitch; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-180,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.44 Get Automatic Resign Directive,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Automatic Resign Directive` using 1516.1-2025 subclause `10.44` and the service-utilization element `getAutomaticResignDirective`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getAutomaticResignDirective; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-181,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.45 Set Automatic Resign Directive,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set Automatic Resign Directive` using 1516.1-2025 subclause `10.45` and the service-utilization element `setAutomaticResignDirective`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setAutomaticResignDirective; 2010 comparison=modified; FI service delta=modified",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-182,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.46 Get  Reporting Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get  Reporting Switch` using 1516.1-2025 subclause `10.46` and the service-utilization element `getServiceReportingSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getServiceReportingSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-183,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.47 Set  Reporting Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set  Reporting Switch` using 1516.1-2025 subclause `10.47` and the service-utilization element `setServiceReportingSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setServiceReportingSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-184,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.48 Get Exception Reporting Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Exception Reporting Switch` using 1516.1-2025 subclause `10.48` and the service-utilization element `getExceptionReportingSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getExceptionReportingSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-185,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.49 Set Exception Reporting Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set Exception Reporting Switch` using 1516.1-2025 subclause `10.49` and the service-utilization element `setExceptionReportingSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setExceptionReportingSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-186,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.50 Get Send  Reports To File Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Send  Reports To File Switch` using 1516.1-2025 subclause `10.50` and the service-utilization element `getSendServiceReportsToFileSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getSendServiceReportsToFileSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-187,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.51 Set Send  Reports To File Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Set Send  Reports To File Switch` using 1516.1-2025 subclause `10.51` and the service-utilization element `setSendServiceReportsToFileSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=setSendServiceReportsToFileSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-188,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.52 Get Auto Provide Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Auto Provide Switch` using 1516.1-2025 subclause `10.52` and the service-utilization element `getAutoProvideSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getAutoProvideSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-189,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.53 Get Delay Subscription Evaluation Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Delay Subscription Evaluation Switch` using 1516.1-2025 subclause `10.53` and the service-utilization element `getDelaySubscriptionEvaluationSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getDelaySubscriptionEvaluationSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-190,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.54 Get Advisories Use Known Class Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Advisories Use Known Class Switch` using 1516.1-2025 subclause `10.54` and the service-utilization element `getAdvisoriesUseKnownClassSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getAdvisoriesUseKnownClassSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-191,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.55 Get Allow Relaxed DDM Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Allow Relaxed DDM Switch` using 1516.1-2025 subclause `10.55` and the service-utilization element `getAllowRelaxedDDMSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getAllowRelaxedDDMSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-192,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.56 Get Non Regulated Grant Switch,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Get Non Regulated Grant Switch` using 1516.1-2025 subclause `10.56` and the service-utilization element `getNonRegulatedGrantSwitch`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=getNonRegulatedGrantSwitch; 2010 comparison=new; FI service delta=new",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
